feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,instance_label,patient_label,class_0,class_1,class_2,class_3,class_4,class_5,bag_id,instance_id
2.263555,-3.7341838,1.8499706,-0.8156552,1.3977209,-3.3418167,-1.6440599,-0.75047046,0,0,0,0,0,0,0,0,1,23
2.305183,-3.9093556,1.343622,-0.7786238,1.710764,-3.3388581,-2.0727177,-0.38544217,0,0,0,0,0,0,0,0,1,24
2.017805,-3.3463752,0.6077992,-0.657858,1.8632513,-3.0544267,-2.384229,0.28454405,0,0,0,0,0,0,0,0,1,25
0.02282359,-0.52907276,-0.5852237,-0.46388024,1.3988194,-1.2951591,-1.4840542,1.2277306,0,0,0,0,0,0,0,0,1,26
-0.4220511,0.064696856,-0.3695885,-0.33952603,0.95802754,-0.43217358,-1.0740614,0.9634083,0,0,0,0,0,0,0,0,1,27
1.5821724,-3.2882128,-0.43813863,0.9396132,3.6771584,-2.3115478,-5.2671027,1.0360594,0,1,1,0,0,0,1,0,2,0
1.5153329,-3.201368,-0.43698293,0.75214076,3.1647115,-1.7001766,-4.5217066,1.1215545,0,1,1,0,0,0,1,0,2,1
1.4610896,-2.9923449,-0.7064851,0.7806916,3.4603434,-1.4748604,-4.689817,1.2815739,0,1,1,0,0,0,1,0,2,2
0.51529473,-1.9580998,-0.81080246,0.8203483,3.1526175,-1.1053424,-4.204366,1.3770007,0,1,1,0,0,0,1,0,2,3
0.87812066,-1.5171481,-0.23177442,0.29240677,2.3720014,-0.8257424,-2.9534187,0.9964358,0,1,1,0,0,0,1,0,2,4
-0.63103235,0.4903282,0.329124,0.64791286,0.98781854,-0.21814771,-0.5614885,0.31228718,0,1,1,0,0,0,1,0,2,5
1.8081404,-2.8627658,0.8222469,0.40728012,1.9173254,-2.2886424,-2.4849167,-0.043976456,0,1,1,0,0,0,1,0,2,6
1.4518756,-2.6653764,0.11857066,0.2618093,2.4118037,-1.6468781,-3.1031277,0.94553345,0,1,1,0,0,0,1,0,2,7
5.68667,-8.004971,4.2734394,-0.4074535,2.2435737,-6.4282837,-3.5655746,-3.365884,0,1,1,0,0,0,1,0,2,8
5.63376,-7.552204,4.4158716,-0.6189253,1.5779531,-5.8725786,-2.490392,-3.2207115,0,1,1,0,0,0,1,0,2,9
0.46144068,-0.28201708,2.085528,-0.020832036,0.29048276,-0.80292445,0.17145959,-0.44791183,0,1,1,0,0,0,1,0,2,10
0.07716127,0.07004945,1.7558842,0.090874374,0.019327126,-0.5138898,0.4154683,-0.44008836,0,1,1,0,0,0,1,0,2,11
0.5420075,-0.72930735,1.6027353,-0.3083316,0.16749609,-0.81435543,0.23692879,-0.510248,0,1,1,0,0,0,1,0,2,12
0.6856437,-0.9434506,1.891167,-0.4868002,0.36084542,-1.0234681,0.23794788,-0.70394146,0,1,1,0,0,0,1,0,2,13
0.37789443,-0.37337032,1.631205,-0.33097097,0.27209175,-0.57220185,0.34774807,-0.45470268,0,1,1,0,0,0,1,0,2,14
-0.34524062,0.57153773,1.6811943,-0.12233442,-0.0018455572,-0.22306655,0.8749087,-0.55703974,0,1,1,0,0,0,1,0,2,15
2.382916,-3.3987777,2.5199366,-0.69295883,0.7306808,-2.6788101,-0.6005773,-1.4468037,0,1,1,0,0,0,1,0,2,16
0.08717695,0.023464447,2.0373132,-0.40242255,0.077477396,-0.596695,1.0458236,-0.88059705,0,1,1,0,0,0,1,0,2,17
-1.2825187,2.217258,1.8783795,-0.079682365,-0.42662206,0.7868751,2.1452875,-0.7201775,0,1,1,0,0,0,1,0,2,18
-1.2595774,2.946909,2.4763427,-0.2645432,-0.72907823,0.7411624,2.716118,-1.2930025,0,1,1,0,0,0,1,0,2,19
-1.1035097,2.8361442,2.0789347,-0.5017563,-0.6476591,0.54525805,2.4029534,-0.95003855,0,1,1,0,0,0,1,0,2,20
0.1261864,0.4573613,0.8990805,-0.32028404,0.09666979,-1.0347193,0.08896487,0.18328264,0,1,1,0,0,0,1,0,2,21
-0.49716163,1.4625982,0.7652207,-0.14890629,-0.09078993,-0.34272987,0.68830407,0.12640113,0,1,1,0,0,0,1,0,2,22
-0.7342086,1.1465486,0.47857925,-0.16126688,0.28470263,-0.30221316,0.0138208065,0.35401982,0,1,1,0,0,0,1,0,2,23
-0.9577098,0.69367915,0.026524961,-0.29566717,0.634659,-0.21413225,-0.5166302,0.38200092,0,1,1,0,0,0,1,0,2,24
-0.68003136,0.28705564,0.47027358,-0.52906644,0.9351131,-0.30217826,-0.5955477,0.099762306,0,1,1,0,0,0,1,0,2,25
-0.66478723,1.2455564,1.2793441,-0.64639074,0.12119815,0.12630937,0.7143816,-0.39438346,0,1,1,0,0,0,1,0,2,26
-1.2263507,1.7653491,1.7857246,-0.3036788,-0.3436959,0.4424139,1.5115304,-1.2539563,0,1,1,0,0,0,1,0,2,27
-2.1952968,2.3189666,0.99858046,0.18906029,-0.25632125,0.8253506,1.3657213,-0.65154314,0,1,1,0,1,1,0,1,3,0
-1.8290362,1.7266246,0.75853074,0.076079175,0.5960238,0.28204718,0.24782886,-0.60203177,0,1,1,0,1,1,0,1,3,1
-0.8369676,-0.28019965,0.023993026,0.21183641,1.6755856,-0.3945043,-2.032809,0.54864514,0,1,1,0,1,1,0,1,3,2
-1.4824857,1.398086,1.0501276,0.33255637,0.6942568,0.58583856,0.2557626,-0.390216,0,1,1,0,1,1,0,1,3,3
0.87102723,-1.6520488,-0.31443384,0.6131577,2.298754,-0.9589649,-3.0963457,0.9611134,0,1,1,0,1,1,0,1,3,4
-0.1542894,-0.71815014,-0.58516634,0.30969596,1.8719254,-0.43762252,-1.920079,1.2168473,0,1,1,0,1,1,0,1,3,5
-0.68916273,0.51265544,-0.11316496,0.42689037,1.2076067,0.020354044,-1.1028321,0.52348334,0,1,1,0,1,1,0,1,3,6
-1.4393082,1.155071,0.32552278,0.30969396,0.45235664,0.5035972,0.18989007,0.045391202,0,1,1,0,1,1,0,1,3,7
-1.251797,0.8305525,0.17635709,0.4211341,0.6735881,0.457875,-0.11857931,0.13431673,0,1,1,0,1,1,0,1,3,8
-0.3354256,-0.5687415,0.74534255,0.27488485,0.953243,-0.719449,-0.9626126,0.10005722,0,1,1,0,1,1,0,1,3,9
-1.1686387,1.2111175,-0.114664696,0.65322244,0.7973717,0.49971676,-0.20393856,0.4827319,0,1,1,0,1,1,0,1,3,10
-0.22554857,0.4192425,0.13814217,0.28419057,1.075141,-0.102885395,-0.3248626,-0.29920366,0,1,1,0,1,1,0,1,3,11
-1.2161387,2.5281012,1.2563102,0.3663619,-0.3033222,0.45877454,2.2123797,-1.2231561,0,1,1,0,1,1,0,1,3,12
-1.5171795,2.4519904,0.45749077,0.3067528,0.046877246,0.93336415,1.5076603,-0.2214655,0,1,1,0,1,1,0,1,3,13
0.7791508,-0.7331567,1.6320666,0.046711262,0.19409987,-0.9210137,0.49916163,-0.80295646,0,1,1,0,1,1,0,1,3,14
2.3180737,-3.1227927,2.2016191,-0.14495222,0.71896476,-2.586594,-0.5378595,-1.6380063,0,1,1,0,1,1,0,1,3,15
-0.6261537,0.90771437,1.1507864,0.4334432,0.4474891,-0.29801947,0.6369515,-0.18893889,0,1,1,0,1,1,0,1,3,16
-0.17838044,0.02340419,0.9769505,0.331397,0.54847014,-0.756421,-0.075197995,-0.15677175,0,1,1,0,1,1,0,1,3,17
2.0349665,-3.1727757,1.2049253,-0.018446047,1.1567087,-2.6992486,-1.4482143,-0.6117416,0,1,1,0,1,1,0,1,3,18
1.6442277,-2.5773008,1.5046152,-0.08589685,1.2201223,-2.38003,-1.0532435,-0.7346304,0,1,1,0,1,1,0,1,3,19
-0.21789409,0.24259399,0.7213034,-0.14283325,0.6783668,-0.88122624,0.2586061,-0.20561093,0,1,1,0,1,1,0,1,3,20
3.1507301,-4.0993257,2.4174898,-0.7033913,1.2392752,-3.753286,-1.4699641,-1.4147105,0,1,1,0,1,1,0,1,3,21
6.963005,-9.621338,5.1571875,-0.9038173,1.7555624,-7.4347124,-2.9886062,-4.5659957,0,1,1,0,1,1,0,1,3,22
6.8304143,-9.041239,5.330346,-0.6021652,1.7373229,-7.1546383,-2.9239967,-4.0334454,0,1,1,0,1,1,0,1,3,23
6.8689513,-9.338026,5.125967,-0.5678154,1.6489637,-7.176471,-3.1666763,-3.8595014,0,1,1,0,1,1,0,1,3,24
0.18665612,-0.1143473,-1.0714539,0.3018226,1.2070532,-1.4690275,-1.9408097,1.475118,0,1,1,0,1,1,0,1,3,25
-0.18235289,-0.21910693,-1.5819927,0.12890889,1.5372627,-1.2152758,-2.6297433,2.176355,0,1,1,0,1,1,0,1,3,26
-0.61734676,0.34558555,-1.2504864,-0.057169218,1.2077453,-0.58506215,-2.0321732,1.9235071,0,1,1,0,1,1,0,1,3,27
-0.08290279,-1.0657959,-0.46898532,0.47775316,2.4154127,-0.4865233,-2.9709775,1.4036863,0,0,0,0,0,0,0,0,4,0
-0.27852556,-0.46953687,-0.49420244,0.665324,2.2330735,-0.3418684,-2.7065945,1.3571624,0,0,0,0,0,0,0,0,4,1
-0.060151752,-0.5634616,-0.39111897,0.51110303,1.9388224,-0.10156658,-2.3729415,1.1756012,0,0,0,0,0,0,0,0,4,2
-1.3609978,1.27457,0.33534274,0.44841188,0.4890854,0.44592223,0.07759099,-0.050898373,0,0,0,0,0,0,0,0,4,3
-1.652711,1.3951572,0.9139661,0.55761576,0.19567662,0.48756784,0.6363706,-0.1045824,0,0,0,0,0,0,0,0,4,4
-2.2809215,2.4675756,1.1084132,0.43426907,-0.85856134,1.0048695,1.7874393,-0.8276821,0,0,0,0,0,0,0,0,4,5
-2.403543,2.680621,0.9745188,0.93162143,-0.92476016,1.331732,2.0124366,-0.86048746,0,0,0,0,0,0,0,0,4,6
-2.243001,3.220488,2.0657675,0.6510696,-0.6324884,1.4824605,2.9394042,-1.2790761,0,0,0,0,0,0,0,0,4,7
-3.085287,4.62751,2.3349633,1.1723753,-1.2045529,2.218958,3.7387602,-1.3959285,0,0,0,0,0,0,0,0,4,8
-2.2312522,3.6049109,2.254536,0.8243238,-0.79362607,1.6587961,2.8518515,-1.1408963,0,0,0,0,0,0,0,0,4,9
-2.4346151,4.0483613,2.417375,1.105946,-1.1457398,1.7427397,3.3025682,-1.357748,0,0,0,0,0,0,0,0,4,10
-2.7594,4.739489,2.348227,1.2394853,-1.372464,2.0639246,3.6597373,-1.4309645,0,0,0,0,0,0,0,0,4,11
-2.0475469,3.1021273,1.767112,0.86277336,-0.9250185,1.2845186,2.8321877,-1.0286537,0,0,0,0,0,0,0,0,4,12
-2.384375,3.818502,2.042906,0.9939742,-1.0696037,1.4306908,2.9466,-1.0106987,0,0,0,0,0,0,0,0,4,13
-1.8874491,3.4186695,2.1306663,0.86011195,-0.83097947,1.506666,2.9138682,-1.1121267,0,0,0,0,0,0,0,0,4,14
-1.6959058,2.6607134,1.659194,0.573357,-0.7364465,1.1122366,2.4385726,-0.8106558,0,0,0,0,0,0,0,0,4,15
-1.0710403,1.8744825,1.6780019,0.39725557,-0.4560987,0.61234754,1.7970829,-0.67171603,0,0,0,0,0,0,0,0,4,16
-1.337969,2.2960386,1.6868984,0.19404833,-0.31534305,0.59792084,2.095065,-0.6487074,0,0,0,0,0,0,0,0,4,17
-1.2915883,2.3713763,1.1658096,0.16316758,-0.33049133,0.431815,1.5297658,-0.06734926,0,0,0,0,0,0,0,0,4,18
-0.8551422,2.0316331,0.9000939,-0.023944844,-0.22884923,0.19476417,0.87968487,0.25890303,0,0,0,0,0,0,0,0,4,19
-0.81731117,1.6887167,0.13085666,0.06810592,0.29015192,-0.060616035,-0.054755546,0.78370446,0,0,0,0,0,0,0,0,4,20
-0.45724127,0.8205001,-0.26080072,0.1818985,0.6713725,-0.77360857,-0.85484314,1.0207707,0,0,0,0,0,0,0,0,4,21
-0.78887606,1.0926908,-0.7946715,-0.04660966,0.7508863,-0.60901797,-1.0083302,1.4754635,0,0,0,0,0,0,0,0,4,22
-0.25279665,0.1570528,-0.7640523,-0.050054718,1.0569824,-0.7730739,-1.3543069,1.5655757,0,0,0,0,0,0,0,0,4,23
-0.5478308,0.4706944,-0.9151396,0.015078854,0.91154087,-0.29100776,-1.41176,1.434169,0,0,0,0,0,0,0,0,4,24
-0.7670862,1.0367674,-0.5074659,-0.13543577,0.7461445,0.27757132,-0.74749106,0.8166861,0,0,0,0,0,0,0,0,4,25
-0.457042,0.43177027,0.17271233,-0.40725914,1.0505497,-0.05911644,-1.0225617,0.7134252,0,0,0,0,0,0,0,0,4,26
-0.28558612,0.033736777,0.8601329,-0.71926594,0.9495872,-0.40669423,-0.7573162,0.4035361,0,0,0,0,0,0,0,0,4,27
-1.7108549,1.1240302,0.17615223,0.91467714,1.2526896,0.14200343,-0.31946233,0.67201316,0,0,0,0,0,0,0,0,5,0
-2.0649896,1.7095226,0.48525164,0.7702551,1.1539743,0.24285574,0.39800122,-0.13868432,0,0,0,0,0,0,0,0,5,1
-0.89043236,0.1902032,-0.046069562,0.80573255,2.0257933,-0.10805093,-1.6624458,0.8765529,0,0,0,0,0,0,0,0,5,2
0.24728125,-0.6115217,0.6184388,0.24973084,1.2941308,-0.87669283,-1.218848,0.09074354,0,0,0,0,0,0,0,0,5,3
-1.3615621,1.3063892,0.48375824,0.7256461,0.38831374,0.2660469,0.11950718,-0.07295883,0,0,0,0,0,0,0,0,5,4
-1.3823673,1.4080408,1.3883649,0.6718056,-0.051067397,0.3529545,0.7352299,-0.68468505,0,0,0,0,0,0,0,0,5,5
-0.96966267,0.75738055,0.40362638,0.77814424,-0.036335215,-0.03155731,0.16189171,-0.06975321,0,0,0,0,0,0,0,0,5,6
1.0858752,-1.8296927,1.3070377,0.28544053,0.4209997,-1.2870938,-0.6269646,-0.5869922,0,0,0,0,0,0,0,0,5,7
1.3126498,-2.214141,1.8326515,-0.29545957,0.6996472,-1.9172531,-0.64739716,-1.0325347,0,0,0,0,0,0,0,0,5,8
2.2168598,-3.1774013,3.3518708,0.24530716,0.70030355,-2.7073145,-0.46567848,-1.8381524,0,0,0,0,0,0,0,0,5,9
-1.8901031,2.9537191,2.0552316,0.60870576,-0.62844574,1.323293,2.3422792,-0.7314631,0,0,0,0,0,0,0,0,5,10
-1.6529709,2.631432,1.8052992,0.533164,-0.70660204,1.0212258,2.289193,-0.72861373,0,0,0,0,0,0,0,0,5,11
-1.6280231,2.6945922,1.6201363,0.5103659,-0.7379247,1.1373403,2.1416707,-0.40240675,0,0,0,0,0,0,0,0,5,12
-0.33935755,0.9629295,2.200331,-0.02567001,-0.28252625,0.041697767,1.5546966,-0.7419459,0,0,0,0,0,0,0,0,5,13
-0.3755114,0.92133975,1.5152229,-0.123825446,-0.28974444,0.21507432,1.3019606,-0.2885779,0,0,0,0,0,0,0,0,5,14
-0.30599022,0.4265944,1.1141349,-0.15961483,-0.035614986,-0.017161075,0.8462186,-0.011186449,0,0,0,0,0,0,0,0,5,15
-1.151308,1.5903037,1.3361901,0.06263748,-0.48113656,0.48439592,1.8884305,-0.39016977,0,0,0,0,0,0,0,0,5,16
-1.3245758,1.8656291,1.3175042,0.09252404,-0.5126743,0.46208262,2.0038455,-0.45203388,0,0,0,0,0,0,0,0,5,17
-1.3489982,1.8455216,1.1481735,0.15123574,-0.44576868,0.49427295,1.8003283,-0.3135705,0,0,0,0,0,0,0,0,5,18
-2.0731912,3.0047402,1.4764048,0.4299968,-0.8444335,0.9447775,2.5954504,-0.61016595,0,0,0,0,0,0,0,0,5,19
-2.2767053,3.6089845,1.5076826,0.5034473,-0.9380529,1.3408681,2.7697144,-0.6251651,0,0,0,0,0,0,0,0,5,20
-1.9694226,3.3025184,1.249868,0.50921726,-0.72977215,0.8311085,2.295238,-0.39933464,0,0,0,0,0,0,0,0,5,21
-0.58608866,1.0548887,1.0105735,0.31432274,-0.25431785,-0.15513724,0.7119173,-0.3043295,0,0,0,0,0,0,0,0,5,22
-1.46718,1.8839812,-0.013831902,0.3215946,-0.24054067,0.1485736,0.46875346,0.23626475,0,0,0,0,0,0,0,0,5,23
-0.98308235,1.2613326,-0.053564437,0.09396726,0.16181058,-0.08925933,-0.15437089,0.6668142,0,0,0,0,0,0,0,0,5,24
-1.1693488,1.5093993,0.5686987,0.081756964,0.14943027,-0.06885116,0.23319997,0.077870116,0,0,0,0,0,0,0,0,5,25
-1.6286621,2.1705315,0.44251987,-0.041935388,-0.1921539,0.41775477,0.7856156,-0.06577475,0,0,0,0,0,0,0,0,5,26
-1.5449774,2.0541592,0.39916196,-0.26091474,-0.32484648,0.6641764,0.76923025,-0.03430403,0,0,0,0,0,0,0,0,5,27
-0.46069974,0.10368913,0.63843787,0.21310802,1.3164179,-0.17105778,-1.1022835,0.23570994,0,0,0,0,0,0,0,0,6,0
-2.5714946,3.4914908,1.4854352,0.42776626,-0.78254014,1.6584489,2.6238666,-1.1240456,0,0,0,0,0,0,0,0,6,1
-3.1955695,4.5240417,2.0802217,0.41694036,-1.6085607,1.7327051,3.6257286,-1.7267694,0,0,0,0,0,0,0,0,6,2
-2.5569692,3.4317298,1.3529464,0.46436203,-1.0150579,1.0106196,2.495835,-1.1862494,0,0,0,0,0,0,0,0,6,3
-1.5806357,1.6284462,0.8288257,0.29507446,-0.4026197,0.37973958,1.2763463,-0.2813949,0,0,0,0,0,0,0,0,6,4
0.83785444,-1.6854427,1.1605554,0.11018868,0.47043297,-1.6496452,-0.71046484,-0.8185477,0,0,0,0,0,0,0,0,6,5
-0.12074473,-0.17169051,0.32848135,0.21488775,0.71175855,-0.5814903,-0.24305697,0.03950435,0,0,0,0,0,0,0,0,6,6
-1.1711539,1.5270945,0.7953929,0.34561384,-0.09817545,0.37722176,1.1459326,-0.02423553,0,0,0,0,0,0,0,0,6,7
-2.1759982,3.2199404,1.3794938,0.51377547,-0.66016,1.2954195,2.6069908,-0.4736894,0,0,0,0,0,0,0,0,6,8
-2.21773,3.343394,1.4660516,0.49428344,-0.7295161,1.2948165,2.8040504,-0.48452923,0,0,0,0,0,0,0,0,6,9
-2.380302,3.6270332,1.4295883,0.347944,-0.6764967,1.3264244,3.000047,-0.5058727,0,0,0,0,0,0,0,0,6,10
-2.0299954,2.9730446,1.6254684,0.3866128,-0.64926165,1.182556,2.5033922,-0.485669,0,0,0,0,0,0,0,0,6,11
-0.43951124,0.5712398,1.8040454,0.09730764,-0.14106736,-0.15443166,1.4101548,-0.60612863,0,0,0,0,0,0,0,0,6,12
-2.03252,2.766179,1.5320562,0.3620835,-0.6649014,1.160255,2.4882116,-0.48766693,0,0,0,0,0,0,0,0,6,13
-1.5612135,2.306038,1.5300449,0.21366881,-0.45588538,0.8012749,2.0348682,-0.45879096,0,0,0,0,0,0,0,0,6,14
-2.2607026,3.4540713,1.9096633,0.24113937,-1.0345479,1.2297912,3.045814,-0.9196182,0,0,0,0,0,0,0,0,6,15
-2.453352,4.127008,2.4238832,0.044693466,-1.462847,1.4648137,4.0555425,-1.4503417,0,0,0,0,0,0,0,0,6,16
-1.7173257,2.8983753,2.8648984,-0.37571695,-1.2929881,0.76434493,3.844921,-1.7221648,0,0,0,0,0,0,0,0,6,17
-3.0018296,5.241534,3.303783,0.06773642,-1.997355,1.8860393,5.285716,-2.140223,0,0,0,0,0,0,0,0,6,18
-2.7442746,5.097122,3.387589,-0.3333105,-1.827098,1.535956,5.1354904,-2.2267551,0,0,0,0,0,0,0,0,6,19
-3.0262675,5.5644364,3.191112,0.0939496,-1.9493223,1.9730113,5.3588505,-2.208751,0,0,0,0,0,0,0,0,6,20
-3.0586467,5.6520844,3.4285595,-0.19630975,-2.1766036,1.8454549,5.8139095,-2.5141404,0,0,0,0,0,0,0,0,6,21
-2.6455102,5.024696,3.0342412,-0.4620073,-1.9727439,1.4270244,5.0895886,-2.2848756,0,0,0,0,0,0,0,0,6,22
-2.096437,4.1439667,2.4138684,-0.49796417,-1.3990089,0.98496246,3.880852,-1.5738561,0,0,0,0,0,0,0,0,6,23
-2.3042145,4.5011854,1.989486,-0.49591666,-1.3505282,1.1994904,3.8062792,-1.6939343,0,0,0,0,0,0,0,0,6,24
-1.5779697,2.7305827,1.3563017,-0.4258435,-0.65002185,0.34338287,2.414076,-1.0385271,0,0,0,0,0,0,0,0,6,25
-1.4317089,2.4074404,1.3218968,-0.43887147,-0.40016624,0.5475503,1.8433312,-0.9327017,0,0,0,0,0,0,0,0,6,26
-1.722163,3.028123,2.0128891,-0.42906722,-0.6021969,0.805224,2.6955297,-1.5350266,0,0,0,0,0,0,0,0,6,27
