feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,instance_label,patient_label,class_0,class_1,class_2,class_3,class_4,class_5,bag_id,instance_id
4.9426293,2.9323442,-2.1806,0.068627015,1.0929302,-1.8540342,-5.079688,1.3215489,0,1,1,0,0,0,0,1,1,13
2.8835242,1.5701588,-1.2910346,0.116570786,0.58875144,-0.74420357,-2.9088507,0.6115042,0,1,1,0,0,0,0,1,1,14
5.650572,3.8217816,-2.1357687,0.17296472,0.5285507,-1.5521022,-5.9691205,2.7620425,0,1,1,0,0,0,0,1,1,15
5.6074257,3.6310425,-2.1446362,0.23136543,0.5506367,-1.4291351,-5.7567315,2.6106083,0,1,1,0,0,0,0,1,1,16
6.335071,4.12022,-2.53298,0.3204568,0.7199942,-1.7753217,-6.6910367,2.662969,0,1,1,0,0,0,0,1,1,17
5.528224,3.3504593,-2.1326163,0.31089175,0.7300002,-1.5904529,-5.6987996,2.1080127,0,1,1,0,0,0,0,1,1,18
7.413994,4.7326436,-2.9053092,0.2613144,1.1596717,-2.5708241,-7.57144,2.8994994,0,1,1,0,0,0,0,1,1,19
7.2907367,5.067199,-2.7944129,0.13903055,0.8367342,-2.573305,-7.409991,3.2923512,0,1,1,0,0,0,0,1,1,20
9.192352,6.5871787,-3.8803272,0.38162524,1.0911357,-3.1972237,-9.395068,4.0187035,0,1,1,0,0,0,0,1,1,21
9.300148,6.7110324,-4.225855,0.37316394,1.2345746,-3.2564895,-9.650134,4.2915134,0,1,1,0,0,0,0,1,1,22
8.655159,6.3442087,-3.9795806,0.43087542,1.1288937,-3.1120267,-8.792884,3.9751425,0,1,1,0,0,0,0,1,1,23
6.913825,4.6243043,-3.3664637,0.2525397,1.3001945,-2.8057146,-7.0685644,2.6203341,0,1,1,0,0,0,0,1,1,24
3.224445,1.6780063,-2.4672508,0.29773176,1.5343815,-1.6185662,-3.423172,-0.032281563,0,1,1,0,0,0,0,1,1,25
2.8090534,1.0221683,-2.5467176,0.32385403,1.5111686,-1.6173624,-3.1285405,-0.817271,0,1,1,0,0,0,0,1,1,26
0.61342394,-0.063543856,-1.4457405,0.40901703,0.8395522,-0.7250623,-0.23433608,-1.0028942,0,1,1,0,0,0,0,1,1,27
-2.951494,-1.4123226,-0.7885599,0.6100476,0.88532686,0.43581137,2.2952716,-2.4200943,0,0,0,0,0,0,0,0,2,0
-3.2010708,-1.1127293,-0.5087431,0.52811307,0.36306563,0.77214503,2.4921558,-2.1765757,0,0,0,0,0,0,0,0,2,1
-1.9144567,-0.7439153,-1.3433608,0.29541683,1.227876,-0.14825472,0.75434303,-2.9092324,0,0,0,0,0,0,0,0,2,2
-2.0433676,-0.33388293,-0.9563231,0.22513755,0.5007512,0.15531394,1.6240544,-2.2373662,0,0,0,0,0,0,0,0,2,3
-1.9363554,-1.034849,-1.2536061,0.44938254,1.2943499,-0.118686706,1.2018379,-3.0598392,0,0,0,0,0,0,0,0,2,4
-2.9559505,-1.0835162,-0.63604325,0.4049548,0.58494395,0.48762223,2.1393058,-2.7601466,0,0,0,0,0,0,0,0,2,5
-4.077749,-1.6592158,-0.15421088,0.5089689,0.12294266,0.81530523,3.5500562,-1.9795982,0,0,0,0,0,0,0,0,2,6
-4.588709,-1.1816337,0.23402436,0.36836797,-0.70343554,1.0897375,4.204459,-0.68361187,0,0,0,0,0,0,0,0,2,7
-5.1658244,-1.7109914,0.1981446,0.6701737,-0.6892021,1.2781385,4.6089926,-0.7815732,0,0,0,0,0,0,0,0,2,8
-4.037379,-1.3531649,-0.0031617032,0.42100674,-0.3049888,0.7790034,3.591514,-1.0880251,0,0,0,0,0,0,0,0,2,9
-4.88705,-1.777227,0.18321972,0.53921276,-0.7586695,1.2058,4.8818502,-0.7673038,0,0,0,0,0,0,0,0,2,10
-3.2996068,-1.3212895,-0.19363889,0.54190147,0.056581583,0.69247365,3.1886454,-1.4775629,0,0,0,0,0,0,0,0,2,11
-3.047419,-1.4750348,-0.30342525,0.5115396,0.2724831,0.6434407,2.9820604,-1.9927721,0,0,0,0,0,0,0,0,2,12
-2.9943998,-1.1627625,0.17511187,0.37172157,0.10525866,0.50269175,2.8421674,-1.5081992,0,0,0,0,0,0,0,0,2,13
-4.610919,-1.6516767,0.5798637,0.14921387,-0.9694649,1.4873979,4.683195,-0.40761557,0,0,0,0,0,0,0,0,2,14
-2.5969958,-0.9685246,-0.14554173,0.07597094,-0.4795005,0.48992744,2.6421762,-0.2815925,0,0,0,0,0,0,0,0,2,15
-0.11473653,0.28544226,-0.9264284,0.19099446,0.23806366,-0.21119288,0.23086736,0.06330476,0,0,0,0,0,0,0,0,2,16
-3.589808,-0.7613683,0.6521185,0.016001895,-1.4988879,1.6126337,3.6135778,0.89658797,0,0,0,0,0,0,0,0,2,17
-5.402058,-1.1257162,1.1925007,0.07383116,-2.317544,2.3231044,5.421735,1.4553438,0,0,0,0,0,0,0,0,2,18
-6.017614,-1.3487874,1.2996029,0.116174385,-2.4360845,2.273079,5.9493747,1.5517626,0,0,0,0,0,0,0,0,2,19
-6.0392,-1.4242909,1.3076845,0.27000552,-2.2708712,2.024595,5.868211,1.3911091,0,0,0,0,0,0,0,0,2,20
-4.724897,-1.1734794,0.8723406,0.36944616,-1.501638,1.4022162,4.571749,0.85401076,0,0,0,0,0,0,0,0,2,21
-4.3286552,-1.1334543,0.72917545,0.49833024,-1.355769,1.4960636,4.3869586,0.65093464,0,0,0,0,0,0,0,0,2,22
-3.7840383,-0.9228065,0.5904232,0.34895915,-1.3323933,1.1663152,3.9649856,1.2140605,0,0,0,0,0,0,0,0,2,23
-2.8182902,-1.1705124,0.31435788,0.25793636,-0.544746,0.50900006,3.1156423,0.161508,0,0,0,0,0,0,0,0,2,24
-2.3182485,-1.009853,0.10410394,0.26656485,-0.47998342,0.25239292,2.6135254,0.45278588,0,0,0,0,0,0,0,0,2,25
-1.9168055,-1.0388553,-0.17486301,0.21789652,-0.3148941,0.06778164,2.3557477,-0.14329511,0,0,0,0,0,0,0,0,2,26
0.85215783,0.07418865,-0.93102103,0.24594794,0.6491245,-0.77918893,-0.44211632,-0.5186102,0,0,0,0,0,0,0,0,2,27
-0.7609056,-0.7070717,-1.4547051,0.2872615,1.3678414,-1.1035225,0.06683527,-3.2400503,0,0,0,0,0,0,0,0,3,0
-0.10381724,-0.5945294,-1.7550106,0.26725233,1.3701504,-1.1356189,-0.41150495,-2.917213,0,0,0,0,0,0,0,0,3,1
1.3734334,-0.4061659,-2.4423308,0.6044738,1.9901787,-1.6665243,-1.8672619,-3.5611093,0,0,0,0,0,0,0,0,3,2
-0.20796223,-0.8571559,-1.137593,0.5919339,2.0099394,-0.30594596,0.25558782,-3.4104042,0,0,0,0,0,0,0,0,3,3
-0.60455215,-0.60334116,-1.2482888,0.67188096,1.6855638,-0.6972843,0.24110836,-3.5041497,0,0,0,0,0,0,0,0,3,4
-0.15813012,-0.38421363,-1.5409094,0.54314935,1.5883881,-0.8211874,-0.012057601,-3.157121,0,0,0,0,0,0,0,0,3,5
-1.1337392,-1.1872183,-0.93891484,0.6713879,1.4270474,-0.6610166,1.0687732,-3.4000204,0,0,0,0,0,0,0,0,3,6
-1.2655699,-0.37779933,-1.029416,0.5661829,1.0805374,-0.13026024,0.968982,-1.7553967,0,0,0,0,0,0,0,0,3,7
-0.60329705,0.06617689,-1.2958775,0.38548952,0.7915833,-0.3958446,0.31440637,-1.3513615,0,0,0,0,0,0,0,0,3,8
0.99297464,1.2266481,-1.372438,0.26957786,0.7244108,-0.6550051,-1.4760125,0.35529563,0,0,0,0,0,0,0,0,3,9
4.573479,3.695324,-2.20283,-0.06891181,0.35381213,-1.8113604,-4.9305954,2.6426506,0,0,0,0,0,0,0,0,3,10
-0.6242559,0.70232916,0.029397082,0.015872493,-0.46555284,0.49578753,0.5096724,1.40916,0,0,0,0,0,0,0,0,3,11
1.2445538,2.1894863,-0.74426466,0.066065624,-0.34991008,-0.34737924,-2.0765696,2.175785,0,0,0,0,0,0,0,0,3,12
0.60844725,1.7406542,-0.6080934,0.051923178,-0.5457665,-0.09571552,-1.4678303,2.0179253,0,0,0,0,0,0,0,0,3,13
0.80546457,2.105161,-1.1103535,0.24015976,-0.66402406,-0.19912653,-1.7648377,2.3487985,0,0,0,0,0,0,0,0,3,14
0.49954465,1.854193,-1.0123274,0.22874404,-0.5514053,0.018803235,-1.335346,1.944598,0,0,0,0,0,0,0,0,3,15
0.43056348,1.5418551,-0.70960045,0.33711803,-0.4227424,0.20778362,-0.9396621,1.5707535,0,0,0,0,0,0,0,0,3,16
0.20564544,1.2884423,-0.5044665,0.26197904,-0.3540837,0.2436214,-0.51596767,1.4223,0,0,0,0,0,0,0,0,3,17
1.3838379,1.4836575,-1.1278229,0.1576957,0.35317928,-0.31654266,-1.6830906,0.70589477,0,0,0,0,0,0,0,0,3,18
1.5099891,1.4207331,-1.4513007,0.52848834,0.66441953,-0.08732349,-1.4236015,0.19798225,0,0,0,0,0,0,0,0,3,19
1.8662796,1.2627825,-1.1910099,0.2883566,0.24858889,-0.25377592,-1.5621109,0.6223757,0,0,0,0,0,0,0,0,3,20
0.14227499,0.24270678,-0.5148713,0.20968197,-0.21903917,0.1804191,0.066016674,0.44420493,0,0,0,0,0,0,0,0,3,21
0.58592945,1.0125562,-0.60558516,0.083772324,-0.2532493,-0.13188194,-0.61484575,1.0623769,0,0,0,0,0,0,0,0,3,22
0.50441134,0.9638926,-0.6725985,0.13886066,-0.09478697,-0.20005177,-0.5170409,1.055689,0,0,0,0,0,0,0,0,3,23
-2.6851714,-0.99291885,-0.01795889,0.39692026,-0.43642148,0.7074407,2.8682523,0.28041384,0,0,0,0,0,0,0,0,3,24
-2.426949,-1.1336802,-0.14298083,0.33645368,-0.25818163,0.36298952,2.7909558,-0.10323379,0,0,0,0,0,0,0,0,3,25
-1.2637535,-0.781675,-0.3668068,0.22307278,0.16047366,-0.05387569,1.7119387,-0.8173218,0,0,0,0,0,0,0,0,3,26
-0.52029115,-0.5380416,-0.6483103,0.106463924,0.424627,-0.3574667,0.8295758,-1.0782951,0,0,0,0,0,0,0,0,3,27
-0.21207124,-1.6444381,-2.5110142,0.84422046,2.1513853,-1.383742,-0.5881026,-5.142434,0,1,1,0,1,0,1,0,4,0
-0.2075651,-1.0124669,-2.1860657,0.7240533,2.0506206,-0.7972199,-0.64455974,-4.8250556,0,1,1,0,1,0,1,0,4,1
0.8344222,-1.1045156,-2.55821,0.51598126,2.1910439,-1.2852107,-1.4674923,-4.9794602,0,1,1,0,1,0,1,0,4,2
0.41596633,-1.2719063,-2.2949688,0.7141482,2.675474,-1.5447923,-1.1005875,-5.2054644,0,1,1,0,1,0,1,0,4,3
3.2506652,0.01830123,-4.067046,0.80011314,3.7941172,-2.592905,-3.5313468,-5.3552322,0,1,1,0,1,0,1,0,4,4
4.2939777,1.38532,-3.819301,0.87598044,3.158696,-2.7682867,-4.4591727,-3.8642807,0,1,1,0,1,0,1,0,4,5
3.1321676,-0.24354097,-3.9556699,0.91034365,4.3051677,-2.9113379,-3.1369777,-6.143582,0,1,1,0,1,0,1,0,4,6
4.2813687,0.26236516,-4.20961,0.8958773,3.8290741,-2.8471422,-4.5046053,-4.3849926,0,1,1,0,1,0,1,0,4,7
4.4742794,1.5504187,-4.0363564,0.9163623,2.7248535,-2.5346878,-4.9151855,-1.5880196,0,1,1,0,1,0,1,0,4,8
4.9636226,1.9251477,-4.2861223,1.0791,3.0090365,-2.6682765,-5.4330735,-2.3900037,0,1,1,0,1,0,1,0,4,9
5.143175,2.1518981,-4.1930985,1.0119706,2.928867,-2.7509046,-5.602379,-1.8993818,0,1,1,0,1,0,1,0,4,10
3.543429,0.49843642,-2.757064,0.57925045,3.125761,-1.9200583,-3.6308362,-2.6841347,0,1,1,0,1,0,1,0,4,11
6.2602158,2.981724,-3.5959878,0.65002126,3.270322,-3.0721335,-7.0405827,-0.48642033,0,1,1,0,1,0,1,0,4,12
7.0167904,4.2130775,-3.7620265,0.62457234,2.1113768,-3.0201218,-7.741458,1.5177736,0,1,1,0,1,0,1,0,4,13
7.586951,3.9579737,-4.114097,0.8534389,2.6625767,-3.3536701,-7.861794,1.2369725,0,1,1,0,1,0,1,0,4,14
7.086254,4.6806636,-4.0402155,0.41752392,1.6619033,-3.1954584,-8.027255,2.434355,0,1,1,0,1,0,1,0,4,15
6.7061315,4.696046,-3.356613,0.3807764,0.90815514,-2.6997452,-7.4727206,3.0037713,0,1,1,0,1,0,1,0,4,16
6.154738,4.3415637,-3.106891,0.3825531,0.58237547,-2.245916,-6.8217473,3.0098195,0,1,1,0,1,0,1,0,4,17
6.701572,4.825991,-3.1616924,0.36663032,0.61776906,-2.5106711,-7.2401233,3.1296797,0,1,1,0,1,0,1,0,4,18
4.825171,3.5351005,-2.17079,-0.005455509,0.4510209,-1.6779894,-5.170464,2.6039822,0,1,1,0,1,0,1,0,4,19
8.489839,6.355799,-3.5076923,0.16169652,0.41848937,-2.9884932,-8.931721,4.668014,0,1,1,0,1,0,1,0,4,20
6.158889,4.4559402,-2.256492,0.1776224,0.45289704,-1.9815528,-6.2433977,3.324561,0,1,1,0,1,0,1,0,4,21
5.580363,4.008733,-2.1568894,0.16556817,0.49183914,-1.9364171,-5.6383624,2.9589565,0,1,1,0,1,0,1,0,4,22
6.375712,4.5097346,-2.4668822,0.28241146,0.54127526,-2.1687727,-6.460766,3.263441,0,1,1,0,1,0,1,0,4,23
5.2304397,2.9925056,-2.6349554,0.5136615,1.3088446,-2.0203857,-5.223251,1.3958617,0,1,1,0,1,0,1,0,4,24
5.161674,3.365007,-2.7560148,0.61701787,1.0844417,-2.0660543,-5.3396096,2.0847323,0,1,1,0,1,0,1,0,4,25
1.3599459,0.19927773,-2.0093613,0.50254583,1.1531163,-0.82934934,-1.5563613,-1.0930973,0,1,1,0,1,0,1,0,4,26
0.33048183,-0.33038726,-1.4898138,0.37808973,0.8137446,-0.21947008,0.04572381,-1.3868203,0,1,1,0,1,0,1,0,4,27
-2.908352,-1.5698079,-0.85768604,0.9028172,0.9651243,0.4553517,2.1986344,-3.2225304,0,0,0,0,0,0,0,0,5,0
-3.5494363,-1.4158765,-0.0012335675,0.8947774,-0.12018412,1.3106809,3.165484,-1.9737765,0,0,0,0,0,0,0,0,5,1
-2.839235,-1.3054274,-0.9241417,0.48412412,0.4563358,0.6028492,2.1528695,-2.367785,0,0,0,0,0,0,0,0,5,2
-2.1249738,-1.1665556,-0.9444625,0.50712353,0.93905795,0.25615874,1.3695428,-2.733099,0,0,0,0,0,0,0,0,5,3
-0.25345162,-0.8668417,-1.6294309,0.7437921,1.4591129,-0.92081296,-0.5268264,-2.8218205,0,0,0,0,0,0,0,0,5,4
0.74408364,0.5977622,-1.8574644,0.7291987,1.0491105,-1.2583767,-1.6230507,-1.5591819,0,0,0,0,0,0,0,0,5,5
-0.8324492,-0.6555932,-0.999597,0.60215026,0.7523765,-0.38575166,0.36378932,-2.2800062,0,0,0,0,0,0,0,0,5,6
-3.4050457,-1.256186,0.19466767,0.50399643,-0.23154086,0.79483575,2.9170678,-1.8035945,0,0,0,0,0,0,0,0,5,7
-4.3735676,-1.3133723,0.5845263,0.45298702,-0.8367262,1.2405261,3.6542587,-1.2291342,0,0,0,0,0,0,0,0,5,8
-3.8992755,-0.9839463,0.34278154,0.27294087,-0.6279722,1.0192374,3.193514,-1.2173793,0,0,0,0,0,0,0,0,5,9
-3.210343,-0.8851586,0.12639551,0.25734872,-0.39415222,0.9141974,2.467748,-1.4244325,0,0,0,0,0,0,0,0,5,10
-3.2625585,-0.9118316,0.23135589,0.282699,-0.4306081,0.87434614,2.2733111,-1.4884242,0,0,0,0,0,0,0,0,5,11
-1.2152476,-0.32824734,-0.49808758,0.1509733,0.118905336,0.21268167,0.49040636,-1.4339329,0,0,0,0,0,0,0,0,5,12
-2.3311658,-0.60141236,-0.028492395,0.092562966,-0.25217482,0.7205142,1.7648888,-1.2893522,0,0,0,0,0,0,0,0,5,13
-2.1180098,-0.39769772,-0.08073755,0.17151947,-0.35636768,0.47896317,1.4694047,-1.1094193,0,0,0,0,0,0,0,0,5,14
-3.1212292,-0.23217084,0.17161182,0.34240216,-0.98544174,0.9428207,2.1716528,-0.44828376,0,0,0,0,0,0,0,0,5,15
-5.7144427,-0.51108706,1.2369437,0.06564179,-2.5013542,2.3246245,5.074742,1.497429,0,0,0,0,0,0,0,0,5,16
-5.3909707,0.19543812,1.2501132,-0.11860263,-3.2542899,2.6077762,5.00949,3.5588815,0,0,0,0,0,0,0,0,5,17
-5.5634904,0.3417962,1.2950164,-0.06271519,-3.6102307,2.6649475,5.0733957,4.2693424,0,0,0,0,0,0,0,0,5,18
-5.560384,0.38207117,1.4711428,-0.1260957,-3.6547256,2.7211986,5.1332154,4.391893,0,0,0,0,0,0,0,0,5,19
-6.0221663,0.19825396,1.494313,0.007850975,-3.926412,2.7824917,5.5606894,4.8780017,0,0,0,0,0,0,0,0,5,20
-6.4433465,0.3214163,1.5007076,-0.023936808,-4.341321,3.0280912,6.063526,5.1916475,0,0,0,0,0,0,0,0,5,21
-6.6437,0.03155074,1.6171385,0.27572107,-4.2026143,3.0397844,6.666419,5.0346694,0,0,0,0,0,0,0,0,5,22
-5.4816213,0.09165205,1.2906665,0.17314082,-3.6607172,2.3629174,5.3663707,4.5229335,0,0,0,0,0,0,0,0,5,23
-6.212743,-0.23035839,1.3469898,0.11738719,-3.54804,2.6816082,6.323152,4.192144,0,0,0,0,0,0,0,0,5,24
-5.69102,-0.08800244,0.9275784,-0.07223712,-3.1669247,2.5184522,5.407438,3.493232,0,0,0,0,0,0,0,0,5,25
-4.174754,0.35839906,0.5192984,0.14791188,-2.532119,2.2306786,3.852101,2.8364482,0,0,0,0,0,0,0,0,5,26
-3.9264781,0.14135405,0.58865696,0.13787638,-2.400263,2.395924,3.7562094,2.457511,0,0,0,0,0,0,0,0,5,27
-1.6898649,-1.5710691,-1.8314368,0.25764227,1.4227991,-0.46534607,0.9134218,-4.1540823,0,0,0,0,0,0,0,0,6,0
-1.2203162,-1.2575105,-1.9810578,0.35784483,1.1428912,-0.5272123,0.31045526,-3.7883816,0,0,0,0,0,0,0,0,6,1
-1.3258947,-1.1478143,-1.9186728,0.21495505,0.92348874,-0.60663444,0.4682022,-3.5492759,0,0,0,0,0,0,0,0,6,2
-3.493514,-1.7444363,-0.4754983,0.5078391,0.45070568,0.6439555,3.0358577,-3.2718265,0,0,0,0,0,0,0,0,6,3
-3.3362336,-1.60321,-0.79261535,0.45809472,0.33101586,0.74045014,2.9394007,-2.8160446,0,0,0,0,0,0,0,0,6,4
-4.210969,-1.828261,-0.6575125,0.9046027,-0.025255445,0.9262605,4.0501513,-2.6431122,0,0,0,0,0,0,0,0,6,5
-5.1849365,-2.3024185,0.14500584,0.63899124,-0.40808797,1.2498248,5.0637374,-2.0903308,0,0,0,0,0,0,0,0,6,6
-5.0767527,-2.1332765,0.21142648,0.73864263,-0.034915198,1.3537157,5.056897,-2.3509488,0,0,0,0,0,0,0,0,6,7
-4.511268,-2.2246797,-0.048596714,0.750326,-0.028951515,0.9719902,4.1882315,-2.536572,0,0,0,0,0,0,0,0,6,8
-5.2808843,-2.2336607,0.44785905,0.3378712,-0.35780826,1.1400722,4.950478,-1.6956809,0,0,0,0,0,0,0,0,6,9
-1.5601323,-1.023413,-0.6168136,0.32557863,0.42251143,0.14876737,1.0240173,-1.1196339,0,0,0,0,0,0,0,0,6,10
-5.0415645,-1.5631859,0.5952939,0.36047405,-1.0609084,1.4806918,4.620985,-0.040623985,0,0,0,0,0,0,0,0,6,11
-5.070937,-1.1930346,0.8508924,0.40421283,-1.2966442,1.884819,4.87647,0.7025606,0,0,0,0,0,0,0,0,6,12
-5.914777,-1.5409582,1.131714,0.36096478,-1.6374377,2.2934785,5.7206464,0.6717285,0,0,0,0,0,0,0,0,6,13
-5.829835,-1.5102451,1.3018883,0.24208166,-2.0215263,2.3603976,5.9315934,0.87153,0,0,0,0,0,0,0,0,6,14
-5.4244084,-1.5117233,1.2892566,0.3032415,-1.7831842,2.1442,5.3209934,0.99872756,0,0,0,0,0,0,0,0,6,15
-5.279858,-1.4465848,1.2676009,0.33027685,-1.636242,2.0665407,5.3160796,0.6258093,0,0,0,0,0,0,0,0,6,16
-5.4872875,-1.2766345,1.2453036,0.4329459,-1.8604677,2.2558122,5.517339,1.1707202,0,0,0,0,0,0,0,0,6,17
-5.515449,-1.3119819,1.2957437,0.5160955,-1.8645552,2.1997404,5.653054,0.8985454,0,0,0,0,0,0,0,0,6,18
-5.3541174,-1.172775,1.2064489,0.46164644,-1.7482122,1.9181999,5.4050417,0.97622526,0,0,0,0,0,0,0,0,6,19
-4.446097,-0.61551183,0.9898007,0.37923962,-1.7205737,1.9137868,4.6273932,1.243205,0,0,0,0,0,0,0,0,6,20
-0.8134328,0.9168323,-0.42856878,0.3183177,-0.61075836,0.6947843,0.9257941,1.4181298,0,0,0,0,0,0,0,0,6,21
-1.4174849,0.7536696,-0.1441076,0.23981895,-0.5955391,0.67388564,1.3071315,1.6937078,0,0,0,0,0,0,0,0,6,22
-3.471133,-0.8490564,0.72396,0.26876444,-0.8295787,0.9629303,3.2454078,0.67689705,0,0,0,0,0,0,0,0,6,23
-2.8162558,-0.94233966,0.47443938,0.290798,-0.5552628,0.6580144,2.9430838,0.25100628,0,0,0,0,0,0,0,0,6,24
-2.8571594,-1.1167883,0.30021912,0.32995147,-0.5765012,0.5311025,3.194024,0.12626782,0,0,0,0,0,0,0,0,6,25
-2.5332158,-1.174882,0.0296381,0.1986552,-0.26729545,0.182862,3.1037624,-0.39385036,0,0,0,0,0,0,0,0,6,26
